Created_At,Entities,Id,Language,Place,Source,Text,Username
Wed Oct 16 07:59:22 +0000 2019,"{'hashtags': [{'indices': [57, 72], 'text': 'AyodhyaHearing'}], 'media': [{'display_url': 'pic.twitter.com/PoTCWuRu5a', 'expanded_url': 'https://twitter.com/SadhguruJV/status/1184378285465063424/photo/1', 'id': 1184378275482619904, 'id_str': '1184378275482619904', 'indices': [73, 96], 'media_url': 'http://pbs.twimg.com/media/EG_BxDXU0AAFNJh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EG_BxDXU0AAFNJh.jpg', 'sizes': {'large': {'h': 720, 'resize': 'fit', 'w': 1280}, 'medium': {'h': 675, 'resize': 'fit', 'w': 1200}, 'small': {'h': 383, 'resize': 'fit', 'w': 680}, 'thumb': {'h': 150, 'resize': 'crop', 'w': 150}}, 'type': 'photo', 'url': 'https://t.co/PoTCWuRu5a'}], 'symbols': [], 'urls': [], 'user_mentions': []}",1184378285465063424,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nation in search of solutions. Let’s make it happen. -Sg #AyodhyaHearing https://t.co/PoTCWuRu5a,Sadhguru
Wed Oct 16 02:45:03 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1184299186570891265', 'indices': [117, 140], 'url': 'https://t.co/TUSJzqcoyv'}], 'user_mentions': []}",1184299186570891265,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Too many people are hungry not because there is dearth of food. It is simply because there is dearth of love and ca… https://t.co/TUSJzqcoyv,Sadhguru
Tue Oct 15 17:38:13 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1184161569367703552', 'indices': [117, 140], 'url': 'https://t.co/J7X5bRG5GA'}], 'user_mentions': [{'id': 2949561072, 'id_str': '2949561072', 'indices': [16, 24], 'name': 'Mithali Raj', 'screen_name': 'M_Raj03'}]}",1184161569367703552,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Congratulations @M_Raj03 for leading the Indian women's cricket team to 100 victories and for completing 20 gloriou… https://t.co/J7X5bRG5GA,Sadhguru
Tue Oct 15 10:52:56 +0000 2019,"{'hashtags': [{'indices': [83, 98], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/NaviRaiM1/stat…', 'expanded_url': 'https://twitter.com/NaviRaiM1/status/1183784855643082758', 'indices': [115, 138], 'url': 'https://t.co/1CBOvogcUN'}], 'user_mentions': []}",1184059575621713920,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Shoora @NAVEENR82664816 for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/1CBOvogcUN,Sadhguru
Tue Oct 15 09:29:08 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1184038486526922752', 'indices': [117, 140], 'url': 'https://t.co/NkRJBHHuLu'}], 'user_mentions': [{'id': 3343812076, 'id_str': '3343812076', 'indices': [5, 17], 'name': 'Sunny Udosen', 'screen_name': 'SunnyUdosen'}]}",1184038486526922752,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @SunnyUdosen, we have problems but we also have a beating heart. Glad that you heard the call of Mother Cauver… https://t.co/NkRJBHHuLu",Sadhguru
Tue Oct 15 06:20:08 +0000 2019,"{'hashtags': [{'indices': [83, 98], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/ImSujitChauhan…', 'expanded_url': 'https://twitter.com/ImSujitChauhan/status/1183837948027891712', 'indices': [115, 138], 'url': 'https://t.co/RjusOqHas6'}], 'user_mentions': [{'id': 944565568798990336, 'id_str': '944565568798990336', 'indices': [42, 57], 'name': 'Sujit Chauhan', 'screen_name': 'ImSujitChauhan'}]}",1183990925418090503,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Upasaka @ImSujitChauhan for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/RjusOqHas6,Sadhguru
Tue Oct 15 02:45:03 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183936795639189506', 'indices': [116, 139], 'url': 'https://t.co/ap5K2a5Mrj'}], 'user_mentions': []}",1183936795639189506,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",It is not sex per se which can be an impediment in one’s growth. But one’s attachment to the body definitely is an… https://t.co/ap5K2a5Mrj,Sadhguru
Mon Oct 14 14:33:31 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183752699063390208', 'indices': [117, 140], 'url': 'https://t.co/WLBhfzu4Ix'}], 'user_mentions': []}",1183752699063390208,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Floods and droughts are not two different problems; it is just one problem – our inability to hold water that comes… https://t.co/WLBhfzu4Ix,Sadhguru
Mon Oct 14 12:47:40 +0000 2019,"{'hashtags': [{'indices': [80, 95], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/Nakshtrikaa/st…', 'expanded_url': 'https://twitter.com/Nakshtrikaa/status/1182642061213716485', 'indices': [112, 135], 'url': 'https://t.co/HcQsq9rQix'}], 'user_mentions': [{'id': 804972086, 'id_str': '804972086', 'indices': [42, 54], 'name': 'Hemanth', 'screen_name': 'Nakshtrikaa'}]}",1183726064138256384,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Upasaka @Nakshtrikaa for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/HcQsq9rQix,Sadhguru
Mon Oct 14 02:45:04 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183574413846953984', 'indices': [106, 129], 'url': 'https://t.co/9pDU2tGMhp'}], 'user_mentions': []}",1183574413846953984,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",Life is a fabulous phenomenon if you know how to ride it. Sadhana empowers you to ride the surf of life.… https://t.co/9pDU2tGMhp,Sadhguru
Sun Oct 13 10:57:20 +0000 2019,"{'hashtags': [{'indices': [51, 66], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183335907572641793', 'indices': [117, 140], 'url': 'https://t.co/qvtIBNyhed'}], 'user_mentions': [{'id': 2753911694, 'id_str': '2753911694', 'indices': [5, 16], 'name': 'Thrilok Kumar', 'screen_name': 'Prince3Lok'}]}",1183335907572641793,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @Prince3Lok, your contribution and support to #CauveryCalling will go a long way in ensuring well-being of soi… https://t.co/qvtIBNyhed",Sadhguru
Sun Oct 13 09:33:14 +0000 2019,"{'hashtags': [{'indices': [0, 15], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183314743030796288', 'indices': [117, 140], 'url': 'https://t.co/GGNoC0U8Y4'}], 'user_mentions': []}",1183314743030796288,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#CauveryCalling movement will succeed because it’s an economic plan for the farmers with significant ecological imp… https://t.co/GGNoC0U8Y4,Sadhguru
Sun Oct 13 07:41:48 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183286700618862592', 'indices': [117, 140], 'url': 'https://t.co/8NE5TyeBnv'}], 'user_mentions': [{'id': 271903880, 'id_str': '271903880', 'indices': [5, 17], 'name': 'Aishwarya Ranjan', 'screen_name': 'theartweets'}]}",1183286700618862592,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @theartweets, we have problems but we also have a beating heart. Glad that you heard the call of Mother Cauver… https://t.co/8NE5TyeBnv",Sadhguru
Sun Oct 13 06:32:11 +0000 2019,"{'hashtags': [{'indices': [82, 97], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/createranjani/…', 'expanded_url': 'https://twitter.com/createranjani/status/1182371802590396416', 'indices': [114, 137], 'url': 'https://t.co/M1pUwQ7KFj'}], 'user_mentions': [{'id': 1652512392, 'id_str': '1652512392', 'indices': [42, 56], 'name': 'ANJANI KUMAR OJHA', 'screen_name': 'createranjani'}]}",1183269179035512833,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Upasaka @createranjani for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/M1pUwQ7KFj,Sadhguru
Sun Oct 13 05:43:23 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183256899405279232', 'indices': [117, 140], 'url': 'https://t.co/1DSIwQcPSI'}], 'user_mentions': []}",1183256899405279232,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Breaking one's limitations is the most fundamental human longing. Incredible sense of inspiration, discipline and e… https://t.co/1DSIwQcPSI",Sadhguru
Sun Oct 13 02:45:05 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183212027596197892', 'indices': [116, 139], 'url': 'https://t.co/OHYiUEaWyc'}], 'user_mentions': []}",1183212027596197892,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","If you look at the world today, lies are mainstream – truth is a fringe phenomenon. Time to reverse this for Human… https://t.co/OHYiUEaWyc",Sadhguru
Sat Oct 12 15:26:42 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1183041310782971906', 'indices': [117, 140], 'url': 'https://t.co/NWCwQKGmAD'}], 'user_mentions': []}",1183041310782971906,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Here we are at the 15th annual sport day celebrations at Isha Home School. The vision of Isha Home School is to dev… https://t.co/NWCwQKGmAD,Sadhguru
Sat Oct 12 11:43:01 +0000 2019,"{'hashtags': [{'indices': [0, 15], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182985017678368769', 'indices': [117, 140], 'url': 'https://t.co/U10JkjqdZT'}], 'user_mentions': []}",1182985017678368769,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",#CauveryCalling is a large-scale demonstration of agroforestry which will significantly increase farmers’ income an… https://t.co/U10JkjqdZT,Sadhguru
Sat Oct 12 02:45:04 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182849635536265216', 'indices': [117, 140], 'url': 'https://t.co/wi1eKpVREt'}], 'user_mentions': []}",1182849635536265216,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","You are just a speck of dust in the universe. If you understand the context of your existence, you will naturally b… https://t.co/wi1eKpVREt",Sadhguru
Fri Oct 11 15:49:31 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182684664739192832', 'indices': [117, 140], 'url': 'https://t.co/Xt8YCUfMdV'}], 'user_mentions': []}",1182684664739192832,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",A land with rich soil and abundant water is the best gift we can offer to future generations. Appreciate your suppo… https://t.co/Xt8YCUfMdV,Sadhguru
Fri Oct 11 14:51:59 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182670182319349761', 'indices': [117, 140], 'url': 'https://t.co/A28eJQdaVj'}], 'user_mentions': [{'id': 193582333, 'id_str': '193582333', 'indices': [5, 12], 'name': 'Ruhbir Singh', 'screen_name': 'ruhbir'}]}",1182670182319349761,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @ruhbir, we have problems but we also have a beating heart. Glad that you heard the call of Mother Cauvery. Bl… https://t.co/A28eJQdaVj",Sadhguru
Fri Oct 11 12:14:49 +0000 2019,"{'hashtags': [{'indices': [77, 92], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/revatiaj/statu…', 'expanded_url': 'https://twitter.com/revatiaj/status/1182463216342847488', 'indices': [109, 132], 'url': 'https://t.co/1URtqpRDFZ'}], 'user_mentions': [{'id': 2323346420, 'id_str': '2323346420', 'indices': [42, 51], 'name': 'RevatiJohn', 'screen_name': 'revatiaj'}]}",1182630631789850624,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Appreciate the support of Cauvery Shoora, @revatiaj for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/1URtqpRDFZ",Sadhguru
Fri Oct 11 10:40:00 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182606769190662145', 'indices': [116, 139], 'url': 'https://t.co/Tjcf2nw4b2'}], 'user_mentions': []}",1182606769190662145,en,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","Many things that we are doing to take this nation forward, could all go waste and turn around if we fail to manage… https://t.co/Tjcf2nw4b2",Sadhguru
Fri Oct 11 08:28:13 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182573606733135872', 'indices': [117, 140], 'url': 'https://t.co/YhxMzVy8ZP'}], 'user_mentions': []}",1182573606733135872,en,,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","As a generation of people, we have taken the largest bite off the planet compared to any other generation in the hi… https://t.co/YhxMzVy8ZP",Sadhguru
Fri Oct 11 03:25:24 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182497399136235520', 'indices': [117, 140], 'url': 'https://t.co/7JJU05ghXT'}], 'user_mentions': []}",1182497399136235520,en,,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",A society that fails to treat the Girl-Child as an honored privilege will fail to blossom. There is no complete pic… https://t.co/7JJU05ghXT,Sadhguru
Thu Oct 10 15:02:16 +0000 2019,"{'hashtags': [{'indices': [77, 92], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/raoamitk/statu…', 'expanded_url': 'https://twitter.com/raoamitk/status/1182010357499514880', 'indices': [109, 132], 'url': 'https://t.co/MnRqqTT4V7'}], 'user_mentions': [{'id': 245685921, 'id_str': '245685921', 'indices': [42, 51], 'name': 'amit', 'screen_name': 'raoamitk'}]}",1182310382389448706,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Appreciate the support of Cauvery Shoora, @raoamitk for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/MnRqqTT4V7",Sadhguru
Thu Oct 10 12:01:35 +0000 2019,"{'hashtags': [{'indices': [55, 70], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182264915614031873', 'indices': [117, 140], 'url': 'https://t.co/QFUvwY30fi'}], 'user_mentions': [{'id': 825734125, 'id_str': '825734125', 'indices': [5, 20], 'name': 'Raj Kumar Patel', 'screen_name': 'RajKumarPatel_'}]}",1182264915614031873,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dear @RajKumarPatel_, your contribution and support to #CauveryCalling will go a long way in ensuring well-being of… https://t.co/QFUvwY30fi",Sadhguru
Thu Oct 10 11:22:37 +0000 2019,"{'hashtags': [], 'symbols': [], 'urls': [{'display_url': 'twitter.com/i/web/status/1…', 'expanded_url': 'https://twitter.com/i/web/status/1182255105623515136', 'indices': [117, 140], 'url': 'https://t.co/KoTfxBR0ws'}], 'user_mentions': []}",1182255105623515136,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Without transforming India’s agriculture, which utilises over 80% of the nation's water, we cannot fundamentally ad… https://t.co/KoTfxBR0ws",Sadhguru
Thu Oct 10 05:42:17 +0000 2019,"{'hashtags': [{'indices': [78, 93], 'text': 'CauveryCalling'}], 'symbols': [], 'urls': [{'display_url': 'twitter.com/gulluyadav/sta…', 'expanded_url': 'https://twitter.com/gulluyadav/status/1181818192798158848', 'indices': [110, 133], 'url': 'https://t.co/iqYVqE3sV5'}], 'user_mentions': [{'id': 135463078, 'id_str': '135463078', 'indices': [41, 52], 'name': '🇮🇳 Ankit yadav', 'screen_name': 'gulluyadav'}]}",1182169461509345280,en,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Appreciate the support of Cauvery Shoora @gulluyadav for your contribution to #CauveryCalling. Blessings. -Sg https://t.co/iqYVqE3sV5,Sadhguru
